category_id,original_name,normalized_name,level_5,level_3,level_4,normalized_uom,price,remove_flag
14,Previous Day Xmit per Item,Prefious Day Transmit Per Item,Account Services,Banking,Treasury Services,per service,0.1164,No
14,Previous Day Xmit per Item,Prefious Day Transmit Per Item,Account Services,Banking,Treasury Services,per service,0.12,No
14,CEO PREV DAY REPORTING SUBSCRIPTION,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,35,No
14,New Item,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,48.5,No
14,New Item,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,29.1,No
14,New Item,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,50,No
14,New Item,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,30,No
14,Sp Previous Day Per Acct,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,25,No
14,Sp Previous Day Per Acct,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,30.32333,No
14,Sp Previous Day Per Acct,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,31.25,No
14,Sp Previous Day Per Acct,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,31.165,No
14,sp previous day per acct first,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,48.5,No
14,sp previous day per acct first,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,50,No
14,sp previous day per acct next,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,29.1,No
14,sp previous day per acct next,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,30,No
14,tm olc prior day account,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,12,No
14,tm olc prior day serv month,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,20,No
14,TM/OLC PRIOR  DAY  SERV/MONTH,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,20,No
14,TM/OLC PRIOR  DAY/ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,12,No
14,CEO PREV DAY REPORTING ITEMS LOADED,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.08,No
14,CEO PREV DAY REPORTING ITEMS LOADED INFORMATION SERVICES,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.08,No
14,Sp Previous Day Per Item,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.04,No
14,Sp Previous Day Per Item,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.0485,No
14,Sp Previous Day Per Item,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.05,No
14,tm olc prior day detail item,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.07,No
14,TM/OLC PRIOR  DAY/DETAIL   ITEM,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.07,No
14,Prev Day Xmit per Transmit,Previous Day Per Transmit,Account Services,Banking,Treasury Services,per service,14.55,No
14,Prev Day Xmit per Transmit,Previous Day Per Transmit,Account Services,Banking,Treasury Services,per service,15,No
14,New Item,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,38.8,No
14,New Item,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,40,No
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,40.02333,No
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,40.10666,No
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,41.34666,No
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,43.33,No
14,previous day xmit mo maint first,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,58.2,No
14,previous day xmit mo maint first,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,60,No
14,previous day xmit mo maint next,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,38.8,No
14,previous day xmit mo maint next,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,40,No
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,58.2,No
14,First,,,,,,,
14,Previous Day Xmit Mo Maint,Previous Day Transmit Maintenance,Account Services,Banking,Treasury Services,per service,60,No
14,First,,,,,,,
14,RDI SPECIAL HANDLING MAINT,RDI Special Handling Maintenance,Account Services,Banking,Treasury Services,per service,10,No
14,SP ARP Recon Outstanding Item,Reconciliation Outstanding Item,Account Reconciliation,Banking,Treasury Services,per service,0.02442,No
14,SP ARP Recon Outstanding Item,Reconciliation Outstanding Item,Account Reconciliation,Banking,Treasury Services,per service,0.025,No
14,SP ARP Recon Report per Item,Reconciliation Report Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.02442,No
14,SP ARP Recon Report per Item,Reconciliation Report Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.025,No
14,RECOUPMENT MONTHLY,Recoupment Monthly,Account Services,Banking,Treasury Services,per service,0.1275,No
14,RECOUPMENT MONTHLY BALANCE & COMPENSATION INFORMATION,Recoupment Monthly,Account Services,Banking,Treasury Services,per service,0.1275,No
14,RECOUPMENT MONTHLY IB,Recoupment Monthly,Account Services,Banking,Treasury Services,per service,0.1275,No
14,Redeposited Returned Item,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,1,No
14,Redeposited Returned Item,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,5.4138,No
14,Redeposited Returned Item,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,7,No
14,admin return rejected item,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,8.6031,No
14,admin return rejected item,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,9.9,No
14,Admin Return/Rejected Item,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,8.6031,No
14,Admin Return/Rejected Item,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,9.9,No
14,SP ARP Rejected Items Rprting,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,4.885,No
14,SP ARP Rejected Items Rprting,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,REMOTE DEPOSIT ACCOUNT MAINT,Remote Deposit Account Maintenance,Account Services,Banking,Treasury Services,per service,50,No
14,REMOTE DEPOSIT CKC IMAGE PROC,Remote Deposit Check Image Processing,Image services,Banking,Treasury Services,per service,0.15,No
14,REMOTE  DEPOSIT  ITEM    ON US,Remote Deposited Item,Depository Services,Banking,Treasury Services,per service,0.13,No
14,REMOTE  DEPOSIT  ITEM    TRANSIT,Remote Deposited Item,Depository Services,Banking,Treasury Services,per service,0.14,No
14,remote deposit item on us,Remote Deposited Item,Depository Services,Banking,Treasury Services,per service,0.13,No
14,remote deposit item transit,Remote Deposited Item,Depository Services,Banking,Treasury Services,per service,0.14,No
14,REMOTE DEPOSIT ITEM STORAGE,Remote Deposited Item Storage,Depository Services,Banking,Treasury Services,per service,0.001,No
14,REPETITIVE INSTRUCTION STORAGE,Repetitive Instruction Storage,Wire Services,Banking,Treasury Services,per service,0,No
14,MISCELLANEOUS SERVICES * RESTRICTED NON BLOCKED MAINT,Restricted Non Blocked Maintenance,Account Services,Banking,Treasury Services,per service,250,No
14,miscellaneous services restricted non blocked maint,Restricted Non Blocked Maintenance,Account Services,Banking,Treasury Services,per service,250,No
14,RESTRICTED NON BLOCKED MAINT,Restricted Non Blocked Maintenance,Account Services,Banking,Treasury Services,per service,250,No
14,RETURN ITEM FORWARDING,Return Item Forwarding,Depository Services,Banking,Treasury Services,per service,2.25,No
14,RETURN ITEM SPECIAL INST MTHLY BASE,Return Item Special Inst Monthly Base,Account Services,Banking,Treasury Services,per service,38,No
14,RETURN NOTIFICATION TRANSM,Return Item Special Instructions,ACH,Banking,Treasury Services,per service,0.41,No
14,RETURN NOTIFICATION TRANSM,Return Item Special Instructions,ACH,Banking,Treasury Services,per service,0.35,No
14,Returned International Item,Returned International Item,Depository Services,Banking,Treasury Services,per service,30,No
14,RET ITEM OTHER SPECIAL INST,Returned Item,Account Services,Banking,Treasury Services,per service,20,No
14,RETURN ITEM,Returned Item,Account Services,Banking,Treasury Services,per service,0,No
14,RETURNED   DEPOSITED   ITEM  FEE,Returned Item,Account Services,Banking,Treasury Services,per service,12,No
14,returned deposited item fee,Returned Item,Account Services,Banking,Treasury Services,per service,12,No
14,Returned Deposited Items,Returned Item,Account Services,Banking,Treasury Services,per service,5,No
14,Returned Deposited Items,Returned Item,Account Services,Banking,Treasury Services,per service,11.601,No
14,Returned Deposited Items,Returned Item,Account Services,Banking,Treasury Services,per service,15,No
14,Returned Item Email Images,Returned Item -  Images,Image services,Banking,Treasury Services,per service,1,No
14,Returned Item Email Images,Returned Item -  Images,Image services,Banking,Treasury Services,per service,2,No
14,Returned Item Image Viewed,Returned Item -  Images,Image services,Banking,Treasury Services,per service,0.96674,No
14,Returned Item Image Viewed,Returned Item -  Images,Image services,Banking,Treasury Services,per service,1.25,No
14,Returned Item Email Notice,Returned Item - Email Notice,Depository Services,Banking,Treasury Services,per service,1,No
14,Returned Item Email Notice,Returned Item - Email Notice,Depository Services,Banking,Treasury Services,per service,2.25,No
14,Returned Item Special Instruc,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,3.75,No
14,Returned Item Special Instruc,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,5.15,No
14,Returned Item Special Instruc,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,6.67,No
14,Returned Item Special Instruc First,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,5,No
14,Returned Item Special Instruc First,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,7.734,No
14,Returned Item Special Instruc First,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,10,No
14,Returned Item Special Instruc Next,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,2.5,No
14,Returned Item Special Instruc Next,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,3.867,No
14,Returned Item Special Instruc Next,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,5,No
14,100401 RETURNS SPECIAL HANDLING MO MAINT,Returns Special Handling Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,returns special handling mo maint,Returns Special Handling Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,sp rev pos pay list file,Reverse Positive Pay List/File,Account Reconciliation,Banking,Treasury Services,per service,73.275,No
14,sp rev pos pay list file,Reverse Positive Pay List/File,Account Reconciliation,Banking,Treasury Services,per service,75,No
14,SP Rev Pos Pay List/File,Reverse Positive Pay List/File,Account Reconciliation,Banking,Treasury Services,per service,73.275,No
14,SP Rev Pos Pay List/File,Reverse Positive Pay List/File,Account Reconciliation,Banking,Treasury Services,per service,75,No
14,SP Reverse Pos Pay per Item,Reverse Positive Pay Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.13678,No
14,SP Reverse Pos Pay per Item,Reverse Positive Pay Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.13677,No
14,SP Reverse Pos Pay per Item,Reverse Positive Pay Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.14,No
14,SDA STATUS REPORT,SDA Status Reort,ACH,Banking,Treasury Services,per service,0,No
14,SingleF Point SDA Transit Item,SDA Transit Item,ACH,Banking,Treasury Services,per service,0.452,No
14,SinglePoint SDA Transit Item,SDA Transit Item,ACH,Banking,Treasury Services,per service,0.452,No
14,SP Account Recon Monthly Maint,SP Account Reconciliation Maintenance,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,SP ACH Adjustment Mo Maint,SP ACH Adjustment Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,SP ACH NOC Item,SP ACH Notification of Change,ACH,Banking,Treasury Services,per service,4.52,No
14,SP ACH NOC Item,SP ACH Notification of Change,ACH,Banking,Treasury Services,per service,5,No
14,SP ARP Daily Outstanding Maint,SP ARP Daily Outstanding Maintenance,Account Reconciliation,Banking,Treasury Services,per service,14.655,No
14,SP ARP Daily Outstanding Maint,SP ARP Daily Outstanding Maintenance,Account Reconciliation,Banking,Treasury Services,per service,15,No
14,SP ARP Recon Outstanding Maint,SP ARP Reconciliation Outstanding Maintenance,Account Reconciliation,Banking,Treasury Services,per service,24.425,No
14,SP ARP Recon Outstanding Maint,SP ARP Reconciliation Outstanding Maintenance,Account Reconciliation,Banking,Treasury Services,per service,25,No
14,SP ARP Recon Outstanding Maint,SP ARP Reconciliation Outstanding Maintenance,Account Reconciliation,Banking,Treasury Services,per service,15,No
14,SP ARP Recon Reports Maint,SP ARP Reconciliation Reports Maintenance,Account Reconciliation,Banking,Treasury Services,per service,19.54,No
14,SP ARP Recon Reports Maint,SP ARP Reconciliation Reports Maintenance,Account Reconciliation,Banking,Treasury Services,per service,20,No
14,New Item,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,29.1,No
14,New Item,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,New Item,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,30,No
14,SP Book Transfer Mo Maint,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,4.85,No
14,SP Book Transfer Mo Maint,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,5,No
14,sp book transfer mo maint first,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,29.1,No
14,sp book transfer mo maint first,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,30,No
14,sp book transfer mo maint next,SP Book Transfer Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,Sp Current Day Per Item,SP Current Day  - Per Item,Account Services,Banking,Treasury Services,per service,0.0485,No
14,Sp Current Day Per Item,SP Current Day  - Per Item,Account Services,Banking,Treasury Services,per service,0.05,No
14,New Item,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,48.5,No
14,New Item,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,29.1,No
14,New Item,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,50,No
14,New Item,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,30,No
14,Sp Current Day Per Acct,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,30.40666,No
14,Sp Current Day Per Acct,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,31.34666,No
14,Sp Current Day Per Acct,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,31.25,No
14,sp current day per acct first,SP Current Day - Per Account,Account Services,Banking,Treasury Services,per service,48.5,No
